,date,altitude,latitude,longitude
0,2018-11-17 18:32:35,41.76085538221544,36.00982919121937,129.32560132491489
1,2018-11-17 18:32:37,41.66654377946594,36.009835575423295,129.32559387188144
2,2018-11-17 18:32:38,41.49965810078932,36.009842302233146,129.325586982191
3,2018-11-17 18:32:39,41.491611050862616,36.009845390706595,129.32558868753523
4,2018-11-17 18:32:40,41.461829905440275,36.009849390064026,129.32558898534833
5,2018-11-17 18:32:41,41.40894639539022,36.009849751535576,129.32558881134278
6,2018-11-17 18:32:42,41.397849023389114,36.009850574110864,129.32558757803014
7,2018-11-17 18:32:43,41.37808312774175,36.00985049081365,129.32558667960242
8,2018-11-17 18:32:44,41.371368684173106,36.0098505713504,129.32558661886293
9,2018-11-17 18:32:45,41.36925528424983,36.009850714461884,129.3255867214661
10,2018-11-17 18:32:46,41.36785604752899,36.009856180115506,129.3255808847473
11,2018-11-17 18:32:47,41.25906133870065,36.00985601010769,129.32558049400012
12,2018-11-17 18:32:48,41.247852277974076,36.00985604883503,129.32558063539838
13,2018-11-17 18:32:49,41.2471433592061,36.00985605118058,129.3255806956803
14,2018-11-17 18:32:50,41.24743638944844,36.009855703740634,129.32558027655898
15,2018-11-17 18:32:51,41.249250970792986,36.009857849652356,129.32558171189615
16,2018-11-17 18:32:52,41.23092046603682,36.009857180762225,129.32558108010548
17,2018-11-17 18:32:53,41.23366734109831,36.00985846967856,129.32558007726672
18,2018-11-17 18:32:54,41.2107334104404,36.009858516368986,129.32558020383183
19,2018-11-17 18:32:55,41.20865974393711,36.00985872771957,129.3255811728591
20,2018-11-17 18:32:56,41.21198860165201,36.0098589292758,129.32558156480488
21,2018-11-17 18:32:57,41.21225282287271,36.009858931004366,129.32558158285622
22,2018-11-17 18:32:58,41.212375375365895,36.00986050819261,129.3255838076107
23,2018-11-17 18:32:59,41.20635888305661,36.00985984430899,129.32558322559117
24,2018-11-17 18:33:00,41.210591218200676,36.009859187802704,129.3255826922159
25,2018-11-17 18:33:01,41.21606816265259,36.00985948218811,129.32558374818097
26,2018-11-17 18:33:02,41.21964396378723,36.00986062435271,129.32558413476707
27,2018-11-17 18:33:03,41.207703722855776,36.009861151362195,129.32558599340078
28,2018-11-17 18:33:04,41.21172133816693,36.00986332233199,129.32558650922252
29,2018-11-17 18:33:05,41.187328330410935,36.00986498514149,129.32558614675898
30,2018-11-17 18:33:06,41.160993765963454,36.00986976829935,129.3255863797537
31,2018-11-17 18:33:07,41.09788057319058,36.009863373592296,129.32559139765618
32,2018-11-17 18:33:08,41.206960031501175,36.0098604989816,129.325592888066
33,2018-11-17 18:33:09,41.264779598425996,36.009860563067235,129.32559453091528
34,2018-11-17 18:33:10,41.280373719425114,36.00986079066575,129.3255936408737
35,2018-11-17 18:33:11,41.27321960003089,36.00986001712089,129.32559208254514
36,2018-11-17 18:33:12,41.27242865708561,36.00985954660769,129.3255913395243
37,2018-11-17 18:33:13,41.27363358989069,36.00986003954471,129.32557438673882
38,2018-11-17 18:33:14,41.157511865153616,36.00984728939453,129.32557587731765
39,2018-11-17 18:33:15,41.3208020364299,36.009843067130795,129.32556534799622
40,2018-11-17 18:33:16,41.3236178699638,36.009841332205745,129.32556578132264
41,2018-11-17 18:33:17,41.34919547382499,36.009840528475635,129.32556336228348
42,2018-11-17 18:33:18,41.34649352962127,36.00983854274446,129.32556326435636
43,2018-11-17 18:33:19,41.371327094966524,36.009833941720096,129.32555337610063
44,2018-11-17 18:33:20,41.414569728844796,36.00981820049515,129.32555248707249
45,2018-11-17 18:33:21,41.63501566581661,36.0098143213549,129.3255404994045
46,2018-11-17 18:33:22,41.875434130363395,36.00980741559688,129.32553270819176
47,2018-11-17 18:33:23,42.09648143946457,36.0097999979386,129.3255253205892
48,2018-11-17 18:33:24,42.31518651217154,36.009791706986974,129.32551800216163
49,2018-11-17 18:33:25,42.542357159823105,36.009781730638146,129.3255125612991
50,2018-11-17 18:33:26,42.76429068576991,36.009774791287114,129.32550570696623
51,2018-11-17 18:33:27,42.96597317410678,36.00975899384332,129.32549026032228
52,2018-11-17 18:33:28,43.388501957608426,36.009756080551085,129.3254759555162
53,2018-11-17 18:33:29,43.657334120626565,36.00975308394408,129.3254578866216
54,2018-11-17 18:33:31,43.96094920948697,36.00974518492246,129.32544185775708
55,2018-11-17 18:33:32,44.29671004088278,36.00973484608062,129.3254310677004
56,2018-11-17 18:33:33,44.591994192870025,36.009730128488954,129.325419600808
57,2018-11-17 18:33:34,44.82548378970937,36.009723901011135,129.32540109206155
58,2018-11-17 18:33:35,45.15989689734252,36.00971625262041,129.3253882799933
59,2018-11-17 18:33:36,45.38955402841833,36.0097098033176,129.32537176108949
60,2018-11-17 18:33:37,45.62938299225835,36.00969707602414,129.3253519270753
61,2018-11-17 18:33:38,45.90171870236304,36.00969415941831,129.32534111705618
62,2018-11-17 18:33:39,46.055535372738746,36.00968684676248,129.3253272038175
63,2018-11-17 18:33:40,46.226188188457954,36.009677579085384,129.32530919671083
64,2018-11-17 18:33:41,46.43046050127987,36.00967206517839,129.32528565728546
65,2018-11-17 18:33:42,46.69109693056012,36.00965956440451,129.32526563501378
66,2018-11-17 18:33:43,46.808553090577995,36.00965510127347,129.32525630743004
67,2018-11-17 18:33:44,46.84399484305439,36.009647198250775,129.32524333939244
68,2018-11-17 18:33:45,46.87727763524538,36.00964169669418,129.3252247048747
69,2018-11-17 18:33:46,46.942864062657854,36.00962153561677,129.3252010096885
70,2018-11-17 18:33:47,47.00118204377799,36.009601813910805,129.32518568646628
71,2018-11-17 18:33:48,47.03194594027868,36.009589499802544,129.32517072281198
72,2018-11-17 18:33:49,47.07999761069047,36.009575969525216,129.3251569561565
73,2018-11-17 18:33:50,47.12594657655977,36.00956540815146,129.3251316589645
74,2018-11-17 18:33:51,47.23944345068576,36.00955331248786,129.32510477943882
75,2018-11-17 18:33:52,47.3722607284304,36.00954555104649,129.3250946346919
76,2018-11-17 18:33:53,47.429831091458766,36.00953294430581,129.32508626596535
77,2018-11-17 18:33:54,47.46726308503699,36.009521292750634,129.32506566667354
78,2018-11-17 18:33:55,47.57430523459013,36.00951436090616,129.3250356261605
79,2018-11-17 18:33:56,47.749859303061065,36.00950001786289,129.325019025971
80,2018-11-17 18:33:57,47.85826477704683,36.00948668602411,129.3250079213298
81,2018-11-17 18:33:58,47.932633766828225,36.009474390062664,129.32498750509848
82,2018-11-17 18:33:59,48.06409944388253,36.0094623770749,129.32497644913258
83,2018-11-17 18:34:00,48.14832755455672,36.00945193084813,129.3249600759849
84,2018-11-17 18:34:01,48.26429278505772,36.00943265529863,129.32494762459586
85,2018-11-17 18:34:02,48.283662135256264,36.00941560394917,129.3249349157637
86,2018-11-17 18:34:03,48.25746033736596,36.00939886248969,129.32491999281635
87,2018-11-17 18:34:04,48.24305732066287,36.00938369733535,129.32490396362033
88,2018-11-17 18:34:05,48.247213179881236,36.009363312096596,129.3248862733825
89,2018-11-17 18:34:06,48.23016737053939,36.00935114929739,129.3248705051883
90,2018-11-17 18:34:07,48.251829336236064,36.009345216205844,129.32486491999182
91,2018-11-17 18:34:08,48.25173646908504,36.00934297980361,129.32485793662326
92,2018-11-17 18:34:09,48.28248890111992,36.009335173972296,129.32485194908423
93,2018-11-17 18:34:10,48.273781307409365,36.00933086894068,129.3248345242707
94,2018-11-17 18:34:11,48.357924128360565,36.009315306205046,129.32482133939857
95,2018-11-17 18:34:12,48.350930085260366,36.009310454089416,129.3248140293735
96,2018-11-17 18:34:13,48.366160856731604,36.00929408556941,129.32479605809502
97,2018-11-17 18:34:14,48.37807288041194,36.00928326385394,129.32478332892757
98,2018-11-17 18:34:15,48.391623701920594,36.00928560957353,129.32477051108668
99,2018-11-17 18:34:16,48.491237756239435,36.00927983401958,129.3247456399874
100,2018-11-17 18:34:17,48.62493954863419,36.009256401671955,129.32472806190214
101,2018-11-17 18:34:18,48.60037256356703,36.00923886274729,129.32470666787373
102,2018-11-17 18:34:19,48.5967005025115,36.00922645945985,129.32468825331208
103,2018-11-17 18:34:20,48.614096815693046,36.009215222384356,129.3246765436497
104,2018-11-17 18:34:21,48.61454555345651,36.00921066203256,129.32466388751223
105,2018-11-17 18:34:22,48.65892026121722,36.00920188342036,129.3246486752135
106,2018-11-17 18:34:23,48.70449466436637,36.009195235270994,129.32463653906058
107,2018-11-17 18:34:24,48.747929973333605,36.00918992122135,129.3246274390993
108,2018-11-17 18:34:25,48.782492773029155,36.00917695620025,129.32461627493726
109,2018-11-17 18:34:26,48.80026561183661,36.009163171047895,129.32461073545085
110,2018-11-17 18:34:27,48.769495898647044,36.00915946289674,129.3245973484964
111,2018-11-17 18:34:28,48.82319077791403,36.00915745240675,129.32457704979612
112,2018-11-17 18:34:29,48.941959771455934,36.00915982865997,129.32456765015957
113,2018-11-17 18:34:30,49.03341888516562,36.0091518124616,129.32456343807547
114,2018-11-17 18:34:31,49.0027324906284,36.00914504315546,129.32454981227778
115,2018-11-17 18:34:32,49.02811844101841,36.009143489912994,129.32453576572206
116,2018-11-17 18:34:33,49.104698021164815,36.0091388004331,129.32451731991242
117,2018-11-17 18:34:34,49.1852983314744,36.009133199690154,129.32450158042005
118,2018-11-17 18:34:35,49.23952840645065,36.00913189117189,129.32448758584715
119,2018-11-17 18:34:36,49.31811349280571,36.009124226699704,129.32446850290242
120,2018-11-17 18:34:37,49.369539658911926,36.009114112287605,129.32446073140292
121,2018-11-17 18:34:38,49.32480434583505,36.009099499929704,129.32444832397437
122,2018-11-17 18:34:39,49.251755527662105,36.00908667914186,129.3244262655472
123,2018-11-17 18:34:40,49.21779506723154,36.0090737881476,129.32441736445443
124,2018-11-17 18:34:41,49.13031241230178,36.00907050866069,129.32441637896778
125,2018-11-17 18:34:42,49.09501843147675,36.009061427639224,129.32441017517408
126,2018-11-17 18:34:43,49.03391380756419,36.00905803041718,129.32440578169798
127,2018-11-17 18:34:44,49.01593811079792,36.009051198819826,129.3243971723411
128,2018-11-17 18:34:45,48.9903139420002,36.00904497853845,129.32438348287278
129,2018-11-17 18:34:46,48.99450125046224,36.00904000565885,129.3243810297218
130,2018-11-17 18:34:47,48.961693205185384,36.00902749368128,129.3243817682638
131,2018-11-17 18:34:48,48.842458573753404,36.009019889644044,129.32437106783107
132,2018-11-17 18:34:49,48.815167984145354,36.00900790252536,129.3243556313987
133,2018-11-17 18:34:50,48.78478771058496,36.00899483345893,129.32434883688958
134,2018-11-17 18:34:51,48.703884082642965,36.00898825489065,129.32433661436718
135,2018-11-17 18:34:52,48.704225726684705,36.008988266409496,129.32432111256207
136,2018-11-17 18:34:53,48.786842746313496,36.00897923932928,129.32430598597077
137,2018-11-17 18:34:54,48.80242408938966,36.008972854713946,129.32430244778985
138,2018-11-17 18:34:55,48.771696151919926,36.00896193357651,129.32428124898613
139,2018-11-17 18:34:56,48.79986572877842,36.008956121580994,129.3242672395022
140,2018-11-17 18:34:57,48.837049294130274,36.00894921770608,129.3242603108136
141,2018-11-17 18:34:58,48.827954845489685,36.008941050686495,129.32425054541255
142,2018-11-17 18:34:59,48.82254100609438,36.008931904570865,129.32423830992192
143,2018-11-17 18:35:00,48.82692973690095,36.00892397204973,129.32422322927428
144,2018-11-17 18:35:01,48.86089064367302,36.00891799164561,129.324209798393
145,2018-11-17 18:35:02,48.904057242162715,36.00890969337925,129.3242090169052
146,2018-11-17 18:35:03,48.85530307071285,36.008906050990646,129.32418513799766
147,2018-11-17 18:35:04,48.97497828222997,36.008913517481645,129.32417374008185
148,2018-11-17 18:35:05,49.10752075455357,36.00890970602992,129.3241600618137
149,2018-11-17 18:35:06,49.159680336258575,36.008900461274564,129.3241461097347
150,2018-11-17 18:35:07,49.14902105028846,36.00888976316915,129.32413268584642
151,2018-11-17 18:35:08,49.12455424278521,36.00888570210544,129.32412093231835
152,2018-11-17 18:35:09,49.13421998879268,36.00887526016635,129.32410991210605
153,2018-11-17 18:35:10,49.10323008145985,36.00886128558236,129.3240968091943
154,2018-11-17 18:35:11,49.0520247064492,36.00885983273627,129.32408896278318
155,2018-11-17 18:35:12,49.06291674219034,36.00884290567529,129.32406645250128
156,2018-11-17 18:35:13,49.027249811731245,36.0088335927515,129.32405183221644
157,2018-11-17 18:35:14,49.01070551858768,36.00883130558876,129.32402539638542
158,2018-11-17 18:35:15,49.07988543985925,36.00882131569346,129.32401548604514
159,2018-11-17 18:35:16,49.05417403745517,36.008821422312685,129.3240036424211
160,2018-11-17 18:35:17,49.09066616015421,36.00880977568756,129.32399218595475
161,2018-11-17 18:35:18,49.055966220812785,36.0088033663819,129.3239860499489
162,2018-11-17 18:35:19,49.030846294017316,36.00880342408215,129.3239717695018
163,2018-11-17 18:35:20,49.074978130683476,36.00880431756535,129.3239649654018
164,2018-11-17 18:35:21,49.10722105678173,36.00880384267495,129.3239472061353
165,2018-11-17 18:35:22,49.164910071071255,36.008805621026504,129.32393786122935
166,2018-11-17 18:35:23,49.21248195101582,36.008807759593346,129.3239228071208
167,2018-11-17 18:35:24,49.279868075777856,36.00881517643206,129.32391174569247
168,2018-11-17 18:35:25,49.37050790285366,36.008812404374495,129.32390056503783
169,2018-11-17 18:35:26,49.39783665606906,36.008823274477145,129.32389132730978
170,2018-11-17 18:35:27,49.50093650526756,36.008829541400274,129.32388220813368
171,2018-11-17 18:35:28,49.56437911958193,36.0088346273824,129.32386830732742
172,2018-11-17 18:35:29,49.61208690640399,36.00883663771943,129.32385817306346
173,2018-11-17 18:35:30,49.635575641629174,36.00884617848384,129.323848083084
174,2018-11-17 18:35:31,49.70135682716341,36.00885111743287,129.32383622454856
175,2018-11-17 18:35:32,49.742816537513704,36.00885861726397,129.32382514875394
176,2018-11-17 18:35:33,49.794862899173715,36.00884964050359,129.32382242994422
177,2018-11-17 18:35:34,49.74981881707803,36.008842752458634,129.3238134629397
178,2018-11-17 18:35:35,49.71084480437626,36.008831961333705,129.32379468138842
179,2018-11-17 18:35:36,49.65898521438539,36.00883439071737,129.3237731328741
180,2018-11-17 18:35:37,49.680571563735896,36.00884352900364,129.32376303413758
181,2018-11-17 18:35:38,49.73494958954009,36.0088444501472,129.32375412429926
182,2018-11-17 18:35:39,49.74962277420059,36.008852625785984,129.32374359483222
183,2018-11-17 18:35:40,49.795667119033844,36.00886102443274,129.3237361158607
184,2018-11-17 18:35:41,49.842891640187084,36.00887067630332,129.32372948316691
185,2018-11-17 18:35:42,49.89436778492936,36.00887893553619,129.32371822521904
186,2018-11-17 18:35:43,49.93899064964772,36.00889054852419,129.32370739375864
187,2018-11-17 18:35:44,49.993509393639094,36.00888876181251,129.3237053962896
188,2018-11-17 18:35:45,49.99303551730579,36.00889321157433,129.32369821412058
189,2018-11-17 18:35:46,50.00754501443811,36.008901374497924,129.32368631941307
190,2018-11-17 18:35:47,50.035445549112275,36.00890251375956,129.32368576326857
191,2018-11-17 18:35:48,50.04192288895665,36.008912218600656,129.32367541954048
192,2018-11-17 18:35:49,50.0740189871989,36.00891442094677,129.32366804205014
193,2018-11-17 18:35:50,50.084362843849284,36.008914854855476,129.32366555513258
194,2018-11-17 18:35:51,50.08680485280535,36.00891568290846,129.3236627734895
195,2018-11-17 18:35:52,50.08972697118142,36.008916993978545,129.32365916032435
196,2018-11-17 18:35:53,50.09426951871239,36.0089182938169,129.32365650993583
197,2018-11-17 18:35:54,50.09893291042836,36.00891865632997,129.32365400448614
198,2018-11-17 18:35:55,50.100573413418324,36.008922611392116,129.323656215947
199,2018-11-17 18:35:56,50.11355713534819,36.00892113534536,129.32364817054872
200,2018-11-17 18:35:57,50.110069588351706,36.00892226247835,129.32364734371617
201,2018-11-17 18:35:58,50.11337378775363,36.00892191160788,129.32364727055796
202,2018-11-17 18:35:59,50.11256437615086,36.00892187329959,129.32364694579178
203,2018-11-17 18:36:00,50.11235983879918,36.0089223912966,129.32364444975576
204,2018-11-17 18:36:01,50.11402166655815,36.008921999283544,129.32364460093345
205,2018-11-17 18:36:02,50.1129175551446,36.00892163196949,129.32364297429058
206,2018-11-17 18:36:03,50.11161238081964,36.00892218953837,129.3236409211307
207,2018-11-17 18:36:04,50.1132877410727,36.00892215047185,129.32363975276422
208,2018-11-17 18:36:05,50.11333168090658,36.00892183766446,129.32363757103042
209,2018-11-17 18:36:06,50.11231983953842,36.008921131883085,129.32363781075426
210,2018-11-17 18:36:07,50.109932125860574,36.00892084312205,129.32363868258403
211,2018-11-17 18:36:08,50.108759516602184,36.00892004852114,129.32363987690854
212,2018-11-17 18:36:09,50.10606733502203,36.008918385478246,129.32363994006099
213,2018-11-17 18:36:10,50.10041481608278,36.008918938146024,129.32363971956022
214,2018-11-17 18:36:11,50.101634842509156,36.00891598265282,129.32364431082442
215,2018-11-17 18:36:12,50.09218500677288,36.00890292287245,129.32364396275148
